Entity,Code,Year,Schizophrenia disorders (share of population) - Sex: Both - Age: Age-standardized,Depressive disorders (share of population) - Sex: Both - Age: Age-standardized,Anxiety disorders (share of population) - Sex: Both - Age: Age-standardized,Bipolar disorders (share of population) - Sex: Both - Age: Age-standardized,Eating disorders (share of population) - Sex: Both - Age: Age-standardized,Cluster
0.20657276995305165,0.1902439024390244,2006-2010,0.4552365388049987,0.2654021279299635,0.31498181607266773,0.07549782518189671,0.09913817418769727,2
0.20657276995305165,0.1902439024390244,2011-2015,0.4546438391413551,0.26563958759848144,0.31662117768936915,0.07554591347816686,0.10012242003571684,2
0.20657276995305165,0.1902439024390244,2011-2015,0.45337069336614555,0.26622161772334557,0.3186510124724862,0.07558170046826618,0.10161474774378057,2
0.20657276995305165,0.1902439024390244,2011-2015,0.45188196396065894,0.266571936464082,0.32073053117042183,0.07560079390667854,0.10304822497534438,2
0.20657276995305165,0.1902439024390244,2011-2015,0.45071830937994173,0.26690654540486564,0.3223899828213157,0.07560880107590998,0.10464610457970627,2
0.20657276995305165,0.1902439024390244,2011-2015,0.4503202160616492,0.2669878052432911,0.32326359536352256,0.07562202309334018,0.10599337315871127,2
0.20657276995305165,0.1902439024390244,2016-2020,0.4535369767222671,0.2667318106236853,0.32243332095411614,0.07563565263870486,0.10840638455241783,2
0.20657276995305165,0.1902439024390244,2016-2020,0.45670842060011785,0.26690698632440685,0.3217034225827047,0.07564916898186555,0.1105215464701059,2
0.20657276995305165,0.1902439024390244,2016-2020,0.45625620296305247,0.2671347947540765,0.32348425955458304,0.07565879871602135,0.11204942967438836,2
0.20657276995305165,0.1902439024390244,2016-2020,0.4542311640518334,0.26758141358870263,0.32704405052096497,0.07566947745726779,0.11340097423498477,2
0.2112676056338028,0.2097560975609756,1990-1995,0.3390307127551503,0.25495465371142717,0.31900803684396617,0.5201983145640808,0.1474864447254494,2
0.2112676056338028,0.2097560975609756,1990-1995,0.3392662138423693,0.2543495324668818,0.31925682708289604,0.5201931902776452,0.14822302815153174,2
0.2112676056338028,0.2097560975609756,1990-1995,0.33963148903894835,0.253942498408852,0.3194815092807951,0.5201807304883889,0.14951497241895106,2
0.2112676056338028,0.2097560975609756,1990-1995,0.3400692345421622,0.2540705610400685,0.31966974771187107,0.5201633652702913,0.15016778916300433,2
0.2112676056338028,0.2097560975609756,1990-1995,0.3405238642015359,0.25420110588499883,0.31980022173467115,0.5201415927130504,0.1516160499422977,2
0.2112676056338028,0.2097560975609756,1990-1995,0.34093401763137143,0.25463523199928834,0.319875007072285,0.5201197295940462,0.15174537305379368,2
0.2112676056338028,0.2097560975609756,1996-2000,0.3417379154301855,0.2559688013171148,0.31991838968486597,0.5200998588338329,0.1529411887966684,2
0.2112676056338028,0.2097560975609756,1996-2000,0.34312928684430777,0.25776024108304735,0.319969244900571,0.5200821691027504,0.15396358410130342,2
0.2112676056338028,0.2097560975609756,1996-2000,0.3446904500106368,0.2601733284111471,0.3200355197735161,0.5200704262607861,0.15513805033419445,2
0.2112676056338028,0.2097560975609756,1996-2000,0.3460040154324112,0.26268717401960967,0.32013051375807056,0.5200687206809121,0.15646762729268138,2
0.2112676056338028,0.2097560975609756,1996-2000,0.346649962315806,0.2641619029120646,0.3202679562798155,0.5200809917998286,0.15748328437987968,2
0.2112676056338028,0.2097560975609756,2001-2005,0.34644336895049743,0.2652686109607177,0.3204723112180259,0.5201094734743614,0.15832010005691544,2
0.2112676056338028,0.2097560975609756,2001-2005,0.3457203104448131,0.2665250356891708,0.32076454337591087,0.5201537808170171,0.15969552729194544,2
0.2112676056338028,0.2097560975609756,2001-2005,0.3448517996847632,0.26765328347393386,0.3211363943408908,0.5202140421236269,0.16044343902944774,2
0.2112676056338028,0.2097560975609756,2001-2005,0.3442101652048898,0.26849222271819323,0.3215765959019058,0.5202895404468985,0.1615859367269811,2
0.2112676056338028,0.2097560975609756,2001-2005,0.3441697821041175,0.269420211379441,0.32206271542299025,0.5203776193084441,0.16347611311088736,2
0.2112676056338028,0.2097560975609756,2006-2010,0.34556411372743645,0.26977960979665744,0.3228391248182111,0.5204772749820549,0.16500092611985653,2
0.2112676056338028,0.2097560975609756,2006-2010,0.348362680883857,0.2702314053533054,0.32403683186773447,0.5205861981427684,0.16766412296729244,2
0.2112676056338028,0.2097560975609756,2006-2010,0.3516450412421096,0.2707947535539013,0.32548184649683765,0.5206990003656733,0.17025538807700916,2
0.2112676056338028,0.2097560975609756,2006-2010,0.35449108138305807,0.27119889713938267,0.32700483418115744,0.5208108894241323,0.1729130018299975,2
0.2112676056338028,0.2097560975609756,2006-2010,0.35597714294568805,0.27160408586748025,0.3284540595628147,0.5209216313669239,0.17552202948883688,2
0.2112676056338028,0.2097560975609756,2011-2015,0.3562552929728179,0.27202749926995157,0.330437605721025,0.5210268037612775,0.17711668690801852,2
0.2112676056338028,0.2097560975609756,2011-2015,0.35620953764054,0.2725536632558982,0.3332592695566029,0.521119357883289,0.1790421958696719,2
0.2112676056338028,0.2097560975609756,2011-2015,0.3560068546750347,0.27324767061389815,0.3363428451663585,0.5212015426834117,0.18095837265349188,2
0.2112676056338028,0.2097560975609756,2011-2015,0.3558144045314443,0.27393973465984583,0.33910597361079853,0.5212737656895802,0.18291447210904221,2
0.2112676056338028,0.2097560975609756,2011-2015,0.35579763001266207,0.27456389709643375,0.34096662213548734,0.5213382909458749,0.1850226830234797,2
0.2112676056338028,0.2097560975609756,2016-2020,0.35684181639751966,0.275134838911352,0.34203818452751256,0.521396024069928,0.18794823464666224,2
0.2112676056338028,0.2097560975609756,2016-2020,0.3578120340982477,0.27540982573194034,0.3426883306524875,0.5214446029090823,0.1905970532526806,2
0.2112676056338028,0.2097560975609756,2016-2020,0.3575118104124152,0.2758591390748744,0.34305113739543236,0.5214829256285518,0.19295666553978338,2
0.2112676056338028,0.2097560975609756,2016-2020,0.35651275808136196,0.27613853509087566,0.3432681987242724,0.5215111884454903,0.19465266980227638,2
0.215962441314554,0.17073170731707318,1990-1995,0.09142032335644168,0.39280555177144977,0.19445154473533166,0.26408884821391143,0.06939246023684417,2
0.215962441314554,0.17073170731707318,1990-1995,0.09140680141319668,0.39320556377752564,0.19357908866741774,0.2640833088527278,0.06782812986245665,2
0.215962441314554,0.17073170731707318,1990-1995,0.091362909916339,0.3935094879843057,0.1928682128154669,0.2640768789675392,0.06684934045066213,2
0.215962441314554,0.17073170731707318,1990-1995,0.0912953367459064,0.3935704491934781,0.19233239455297046,0.26406972458824474,0.06587240531524494,2
0.215962441314554,0.17073170731707318,1990-1995,0.0912182251236171,0.39386308912607165,0.19197207867773353,0.2640626607707135,0.06509736845281319,2
0.215962441314554,0.17073170731707318,1990-1995,0.09113380434281693,0.39408586780689986,0.19180808172703007,0.26405586863847197,0.06462465970114736,2
0.215962441314554,0.17073170731707318,1996-2000,0.09101188757885625,0.39389383918148874,0.19190657478765055,0.26404975571945455,0.06383626191614108,2
0.215962441314554,0.17073170731707318,1996-2000,0.09083825851843141,0.39311702060149206,0.1922277188028605,0.264044895571495,0.06328144418526219,2
0.215962441314554,0.17073170731707318,1996-2000,0.0906434328983251,0.39202576106713766,0.19264059495205493,0.26404152969262873,0.0631168492919659,2
0.215962441314554,0.17073170731707318,1996-2000,0.09046074048134678,0.3911174178210077,0.19300013984442987,0.26404054860686055,0.06277586509169458,2
0.215962441314554,0.17073170731707318,1996-2000,0.09031163364772588,0.3903546106842121,0.19318956440298585,0.2640412051796438,0.062452278664865114,2
0.215962441314554,0.17073170731707318,2001-2005,0.09006213552195852,0.3896745004569397,0.19332051287677782,0.264043189991621,0.06194258064590196,2
0.215962441314554,0.17073170731707318,2001-2005,0.08962285509545753,0.38852951405996067,0.19353515747087724,0.26404666152587786,0.06165371377102275,2
0.215962441314554,0.17073170731707318,2001-2005,0.08908552230753353,0.3875924293918795,0.19377128579895825,0.26405146129932855,0.061393679373912234,2
0.215962441314554,0.17073170731707318,2001-2005,0.08854310965444456,0.38637576907390997,0.19395082101964972,0.2640567742561042,0.06096917167539901,2
0.215962441314554,0.17073170731707318,2001-2005,0.08808255957667699,0.3853992629327662,0.19401481259719572,0.2640624343663055,0.06087654297085839,2
0.215962441314554,0.17073170731707318,2006-2010,0.08709907575325171,0.384430056459584,0.19392566029048025,0.26406824541277885,0.060531420593141726,2
0.215962441314554,0.17073170731707318,2006-2010,0.08530496970518264,0.38316670766129707,0.19375029134256228,0.26407363383769034,0.0600498862965325,2
0.215962441314554,0.17073170731707318,2006-2010,0.08326688394602177,0.38173460099116757,0.1935917802314538,0.2640785090792771,0.05967556565210056,2
0.215962441314554,0.17073170731707318,2006-2010,0.08155676012924207,0.38046514464071607,0.1935422594091638,0.2640815504451587,0.05911898889182766,2
0.215962441314554,0.17073170731707318,2006-2010,0.08074767282788531,0.3800562489224008,0.19371716873268324,0.26408341450811823,0.059344065619529644,2
0.215962441314554,0.17073170731707318,2011-2015,0.08074474916448093,0.3809763173622586,0.19458860176564563,0.2640839805191384,0.059535329668154426,2
0.215962441314554,0.17073170731707318,2011-2015,0.08101171617908909,0.3833594384919036,0.19622262580868682,0.2640829616993021,0.0600640112215051,2
0.215962441314554,0.17073170731707318,2011-2015,0.08145995032476605,0.3864541874308471,0.19813156454840503,0.2640806221870856,0.061266058548926576,2
0.215962441314554,0.17073170731707318,2011-2015,0.08199651565104638,0.38886567438431546,0.1998203135480548,0.26407677331214874,0.06225964164110848,2
0.215962441314554,0.17073170731707318,2011-2015,0.08252496781137963,0.3905654355463652,0.20081449594860362,0.2640719433514437,0.06365757857544024,2
0.215962441314554,0.17073170731707318,2016-2020,0.08451583640656046,0.39133304380705475,0.2011024580475606,0.2640662606008015,0.06546816293233085,2
0.215962441314554,0.17073170731707318,2016-2020,0.0869787670041634,0.3916328854254895,0.20117771783616656,0.26405994391781684,0.06797502705564024,2
0.215962441314554,0.17073170731707318,2016-2020,0.08907174454374067,0.3926773748277597,0.20137227239607353,0.26405334800272895,0.06881049103612552,2
0.215962441314554,0.17073170731707318,2016-2020,0.09181421390859046,0.39400967037802254,0.2016833936340775,0.2640467369940138,0.07046742377014337,2
0.22065727699530516,0.3804878048780488,1990-1995,0.38099869491320215,0.3178000917177967,0.2448392927738623,0.27465720976460484,0.11114325595471447,2
0.22065727699530516,0.3804878048780488,1990-1995,0.378172462591818,0.3168325509406594,0.2448463057525878,0.2746516326693531,0.10727621829942657,2
0.22065727699530516,0.3804878048780488,1990-1995,0.37572853580634324,0.31522812638164993,0.2449073913178077,0.2746488478951341,0.1041078375320772,2
0.22065727699530516,0.3804878048780488,1990-1995,0.3737902931524405,0.3135296879782243,0.24501522513233331,0.27464819886916436,0.10160921531262201,2
0.22065727699530516,0.3804878048780488,1990-1995,0.37248264814905985,0.3114641269004326,0.2451469001092067,0.274651217594605,0.09996008472510984,2
0.22065727699530516,0.3804878048780488,1990-1995,0.37193435162336963,0.30930691987946507,0.24528483190853723,0.2746549608141515,0.09874279788035781,2
0.22065727699530516,0.3804878048780488,1996-2000,0.3720358392892925,0.3066822238322499,0.2456492250969866,0.27466238687873556,0.09895416512205699,2
0.22065727699530516,0.3804878048780488,1996-2000,0.3725024559686242,0.3029576131633884,0.24622067166366357,0.27466570747672026,0.09853316332314238,2
0.22065727699530516,0.3804878048780488,1996-2000,0.37317555637588684,0.29858556930437047,0.24684417440011897,0.27466480185908804,0.09879912532506566,2
0.22065727699530516,0.3804878048780488,1996-2000,0.37390029598802854,0.2940338425670976,0.24732682449832433,0.27466050017533505,0.0989460995264485,2
0.22065727699530516,0.3804878048780488,1996-2000,0.37452278047260357,0.2899591254520936,0.24749052491715784,0.2746505081941265,0.0992855030321031,2
0.22065727699530516,0.3804878048780488,2001-2005,0.3754920845285178,0.2854269298174649,0.24737928098612738,0.27463567115858545,0.10029110852276421,2
0.22065727699530516,0.3804878048780488,2001-2005,0.3770957504515874,0.280166547395209,0.24710592308176793,0.274611596823196,0.10236817164712583,2
0.22065727699530516,0.3804878048780488,2001-2005,0.37892300353350306,0.27466808475100674,0.24678832262240447,0.2745846999795194,0.10486824283664639,2
0.22065727699530516,0.3804878048780488,2001-2005,0.38056416543973304,0.2693952585994743,0.24648749104028955,0.2745570333608556,0.10753217936810164,2
0.22065727699530516,0.3804878048780488,2001-2005,0.38160842491617586,0.2651711187510311,0.24628275061064808,0.2745316005990178,0.10968964513210294,2
0.22065727699530516,0.3804878048780488,2006-2010,0.3823160245516096,0.26133508608104866,0.2461996030743,0.27450733004647465,0.11142337327958377,2
0.22065727699530516,0.3804878048780488,2006-2010,0.3831369892355464,0.2573210198985029,0.24614051909920254,0.274475301369549,0.11363307289454186,2
0.22065727699530516,0.3804878048780488,2006-2010,0.3839335413300572,0.2536010633803551,0.24614965228079855,0.2744475064550538,0.11513259478964324,2
0.22065727699530516,0.3804878048780488,2006-2010,0.3845738236156061,0.25059791139352755,0.24621890729903706,0.2744235755091228,0.11631652492491909,2
0.22065727699530516,0.3804878048780488,2006-2010,0.38492868326130714,0.2484519069949795,0.2463168962554786,0.27440179540506815,0.11778908381761585,2
0.22065727699530516,0.3804878048780488,2011-2015,0.38511404352114187,0.2466850607412393,0.2468535299806175,0.27437737391625305,0.11838102355360927,2
0.22065727699530516,0.3804878048780488,2011-2015,0.3853198694248069,0.24496598077113957,0.24797775643275477,0.2743488922417202,0.11890165977666708,2
0.22065727699530516,0.3804878048780488,2011-2015,0.38552803425919546,0.2434203454843029,0.24934347843982008,0.2743237160715448,0.11969822853692291,2
0.22065727699530516,0.3804878048780488,2011-2015,0.3857242120736263,0.2420729443571623,0.2505844939689569,0.274298207841571,0.11994878889899085,2
0.22065727699530516,0.3804878048780488,2011-2015,0.38589246890254547,0.24129658302706025,0.2513535493738017,0.2742766692355517,0.12049038959103595,2
0.22065727699530516,0.3804878048780488,2016-2020,0.38667546250801876,0.24196758091714599,0.2517624964757187,0.2742556136256029,0.12152346471699171,2
0.22065727699530516,0.3804878048780488,2016-2020,0.38740323542094235,0.24305439859538064,0.25207137889810416,0.27423138835394145,0.1229639132171216,2
0.22065727699530516,0.3804878048780488,2016-2020,0.3871517272765844,0.24309517548777382,0.2528502939876265,0.2742108987550127,0.12458122725914311,2
0.22065727699530516,0.3804878048780488,2016-2020,0.3863249883574241,0.242550590863213,0.2542783173405788,0.27419116383744424,0.12639142657503732,2
0.22535211267605634,0.2146341463414634,1990-1995,0.33372671224438644,0.548168206297827,0.3436964500509263,0.5788042351570817,0.14541615021649784,0
0.22535211267605634,0.2146341463414634,1990-1995,0.3297786702747597,0.5430093823432496,0.3428093156554475,0.5787788250356847,0.13983483911670433,0
0.22535211267605634,0.2146341463414634,1990-1995,0.3261735374766689,0.5368260899996475,0.3420647982628452,0.5787520338473986,0.13474139522464473,0
0.22535211267605634,0.2146341463414634,1990-1995,0.32310365435632626,0.530131918880864,0.3414897933137281,0.5787255143444021,0.13049961135329732,0
0.22535211267605634,0.2146341463414634,1990-1995,0.32075829157336966,0.5230568749301674,0.34111616315752824,0.5786986778752344,0.12656249623666757,0
0.22535211267605634,0.2146341463414634,1990-1995,0.3193298627255975,0.5160508267225068,0.34094690276613226,0.5786652454909789,0.12397890154890512,0
0.22535211267605634,0.2146341463414634,1996-2000,0.31839429043621104,0.5075885192520659,0.3410144082463378,0.5786350582365719,0.12175567483578459,0
0.22535211267605634,0.2146341463414634,1996-2000,0.31748049943918655,0.49822534783734357,0.34126087071008815,0.5786083425164219,0.11982848385293646,0
0.22535211267605634,0.2146341463414634,1996-2000,0.3167120876049426,0.487934514368441,0.34157682541757317,0.5785863058207049,0.11796044732632227,0
0.22535211267605634,0.2146341463414634,1996-2000,0.316214991734621,0.4768955547504328,0.34184232522737756,0.578564646465668,0.11651637133470011,0
0.22535211267605634,0.2146341463414634,1996-2000,0.31611741446850117,0.4668266017929225,0.34192728160813257,0.5785393344528478,0.11615414908368088,0
0.22535211267605634,0.2146341463414634,2001-2005,0.316764348088295,0.45604840525770746,0.34173839080694257,0.5785160449860729,0.11675747792704103,0
0.22535211267605634,0.2146341463414634,2001-2005,0.31814716778695973,0.44443585830753335,0.3413394961354187,0.5784949893761241,0.11763541192942747,0
0.22535211267605634,0.2146341463414634,2001-2005,0.319852321375952,0.43242289109244864,0.34088600994662777,0.5784759714058477,0.11931429200023921,0
0.22535211267605634,0.2146341463414634,2001-2005,0.3214665490330696,0.4205980332179638,0.3405288373092128,0.5784558968816672,0.1212014488521212,0
0.22535211267605634,0.2146341463414634,2001-2005,0.32258024551536535,0.41016577888877886,0.34041412395530335,0.5784325017595019,0.12282901714383584,0
0.22535211267605634,0.2146341463414634,2006-2010,0.3234099080979299,0.39989207596057347,0.34073276227621185,0.578409287760863,0.12478779162104525,0
0.22535211267605634,0.2146341463414634,2006-2010,0.32437537484562606,0.3887352275215054,0.34142688407750765,0.5783857643428664,0.12654244370688217,0
0.22535211267605634,0.2146341463414634,2006-2010,0.3253494664003648,0.37802584709543924,0.34232226205897254,0.5783624145015827,0.12861270781786033,0
0.22535211267605634,0.2146341463414634,2006-2010,0.3262059535946643,0.3703975960935966,0.34324002819662247,0.5783382194171756,0.13101213131745768,2
0.22535211267605634,0.2146341463414634,2006-2010,0.32682365058041485,0.3667514691030857,0.3439995352752533,0.5783119036781463,0.13269647289082334,2
0.22535211267605634,0.2146341463414634,2011-2015,0.3274091872687176,0.3660434666322379,0.3450111537497581,0.5782851124898603,0.13449845462124213,2
0.22535211267605634,0.2146341463414634,2011-2015,0.32817467543955725,0.36635434756955837,0.3465479449926263,0.5782590005147984,0.13641317230233896,2
0.22535211267605634,0.2146341463414634,2011-2015,0.32898657676694054,0.3669636003935092,0.3482396148311957,0.5782361034823307,0.13858658686971678,2
0.22535211267605634,0.2146341463414634,2011-2015,0.32971690788534314,0.3673053620290739,0.3496951563416838,0.5782138403822056,0.1406826689927682,2
0.22535211267605634,0.2146341463414634,2011-2015,0.3302385625282612,0.36737860366398917,0.3505331554063038,0.5781905811026852,0.14229884817711613,2
0.22535211267605634,0.2146341463414634,2016-2020,0.3309319093045989,0.3668090335987549,0.35000283780999586,0.5781693971969051,0.14473281390715226,2
0.22535211267605634,0.2146341463414634,2016-2020,0.33187698350004957,0.3663660727632862,0.34928044169489547,0.5781494962494373,0.14689935853254196,2
0.22535211267605634,0.2146341463414634,2016-2020,0.3336490158894162,0.3682393765907193,0.3497323562647754,0.5781320631100174,0.1478177623701799,2
0.22535211267605634,0.2146341463414634,2016-2020,0.33664745198531565,0.3723256719262707,0.3509280024178021,0.5781149318431416,0.14881525160194353,2
0.23004694835680753,0.21951219512195122,1990-1995,0.3146127510974611,0.25951291259005255,0.6567004578570684,0.5472192203094052,0.29786563456792364,1
0.23004694835680753,0.21951219512195122,1990-1995,0.31386648601350486,0.25562934226137707,0.6576319385937058,0.5471224324249631,0.3017135113673125,1
0.23004694835680753,0.21951219512195122,1990-1995,0.3132642844437973,0.2521629144794744,0.6587799469018171,0.5470681708351668,0.30468641290039244,1
0.23004694835680753,0.21951219512195122,1990-1995,0.3128119206235619,0.249457824102563,0.6599379928137279,0.5470380590488959,0.3083688335305721,1
0.23004694835680753,0.21951219512195122,1990-1995,0.31250329140544186,0.24747834031744442,0.6609305294623983,0.5470243615822088,0.31153291805101446,1
0.23004694835680753,0.21951219512195122,1990-1995,0.3123497259851292,0.24661867785474417,0.6616298553980127,0.5470234182305085,0.31446158040014144,1
0.23004694835680753,0.21951219512195122,1996-2000,0.31239917244245496,0.24685901166545732,0.6624942457990625,0.5470361723454955,0.3171431072255368,1
0.23004694835680753,0.21951219512195122,1996-2000,0.31262787601225905,0.24722226404607173,0.6638556236142323,0.5470621333842854,0.31960472497870795,1
0.23004694835680753,0.21951219512195122,1996-2000,0.3129539741192199,0.24748675044943585,0.665403668241567,0.5470948110871808,0.322436265802826,1
0.23004694835680753,0.21951219512195122,1996-2000,0.31328288625220735,0.24805828015707582,0.6668277625472419,0.5471291490890686,0.32497638125597045,1
0.23004694835680753,0.21951219512195122,1996-2000,0.31353041090517675,0.24819240134939669,0.6678761509736266,0.5471700980996715,0.3277577350260072,1
0.23004694835680753,0.21951219512195122,2001-2005,0.31393661738941636,0.24804825332009967,0.669212249446879,0.5473240304567057,0.33099199833436943,1
0.23004694835680753,0.21951219512195122,2001-2005,0.3146348247561638,0.247493609197856,0.6713308955250611,0.5476325668371849,0.3347150205243519,1
0.23004694835680753,0.21951219512195122,2001-2005,0.31540860882191313,0.24697169110378853,0.6737195635240653,0.5479997495061629,0.3388321220414756,1
0.23004694835680753,0.21951219512195122,2001-2005,0.31604238595638756,0.2460922362527901,0.6758821704519749,0.5483357789285931,0.34306108810070657,1
0.23004694835680753,0.21951219512195122,2001-2005,0.3163223998189374,0.24545752440791774,0.6773431533222777,0.5485561760730177,0.3471017893780214,1
0.23004694835680753,0.21951219512195122,2006-2010,0.31625628848020704,0.24381565434860492,0.67837323090569,0.5486944336982011,0.35160435746315644,1
0.23004694835680753,0.21951219512195122,2006-2010,0.3160403028462119,0.2410846966919375,0.6795151751370598,0.5488422380425908,0.3555364873121488,1
0.23004694835680753,0.21951219512195122,2006-2010,0.3157445012012784,0.238267318805176,0.6806629610462687,0.5489902310573205,0.36023569988720033,1
0.23004694835680753,0.21951219512195122,2006-2010,0.31544964974695155,0.23603878080063867,0.681734612397855,0.5491346695228437,0.36364867288117364,1
0.23004694835680753,0.21951219512195122,2006-2010,0.31523088663272214,0.2354022399561876,0.6826409175787295,0.5492740289828131,0.36539518844279756,1
0.23004694835680753,0.21951219512195122,2011-2015,0.3147269201534003,0.2363088358545058,0.6837279589343688,0.5494014191964102,0.364915336167383,1
0.23004694835680753,0.21951219512195122,2011-2015,0.3137681047399491,0.23852151708590985,0.685175968535359,0.5495161307631563,0.36382459608588985,1
0.23004694835680753,0.21951219512195122,2011-2015,0.3127029410701653,0.2411997930225691,0.6866150377004687,0.5496165788521952,0.3620158153420876,1
0.23004694835680753,0.21951219512195122,2011-2015,0.31187737161636664,0.24335283580342448,0.6876663914455535,0.5497036992684133,0.36072152029805876,1
0.23004694835680753,0.21951219512195122,2011-2015,0.31163470755380696,0.2445812213151219,0.687958846002341,0.5497798164304003,0.360324543030787,1
0.23004694835680753,0.21951219512195122,2016-2020,0.3144545078157014,0.24384130933376702,0.684659350711445,0.5498455491768712,0.36221633050728336,1
0.23004694835680753,0.21951219512195122,2016-2020,0.31722204759424344,0.24328851054145545,0.6809268744105686,0.5498993277705971,0.36504145735901433,1
0.23004694835680753,0.21951219512195122,2016-2020,0.3161450796334647,0.2483454984123467,0.6800563457998098,0.5499419974547012,0.366100928058538,1
0.23004694835680753,0.21951219512195122,2016-2020,0.31271185824354875,0.2597128777672069,0.6801225317131937,0.5499765618609971,0.3681305196811086,1
0.2347417840375587,0.22439024390243903,1990-1995,0.38111326597285944,0.28730234026048423,0.19475237631744657,0.27657618333999545,0.12151332192653433,2
0.2347417840375587,0.22439024390243903,1990-1995,0.3808193281633464,0.2873777375020458,0.19548101442841048,0.27656406315735105,0.12071776643205845,2
0.2347417840375587,0.22439024390243903,1990-1995,0.38071246826591787,0.2870386540444358,0.19608620632189333,0.2765489091556388,0.12015137112637775,2
0.2347417840375587,0.22439024390243903,1990-1995,0.3807488678753018,0.28593336673652686,0.1965372609493503,0.27653022324516097,0.11944216614166986,2
0.2347417840375587,0.22439024390243903,1990-1995,0.3808837949414118,0.28448357429368526,0.19679866861934875,0.276508337485716,0.11923914820999754,2
0.2347417840375587,0.22439024390243903,1990-1995,0.3810755872607362,0.2827981021908443,0.19684144334159626,0.2764826481322157,0.1191612280715188,2
0.2347417840375587,0.22439024390243903,1996-2000,0.38161668426529294,0.2798324446953803,0.19669909321740275,0.27645547960324957,0.11951730993191148,2
0.2347417840375587,0.22439024390243903,1996-2000,0.3826402588231502,0.2748562267523131,0.19644340861249532,0.27642947328357803,0.11968698128676541,2
0.2347417840375587,0.22439024390243903,1996-2000,0.38387229058173633,0.2690056816892092,0.19612417722784686,0.27640215381833977,0.12013076130041342,2
0.2347417840375587,0.22439024390243903,1996-2000,0.3850343371475812,0.2632931281121775,0.19580186191175042,0.2763748343531015,0.12088834972611429,2
0.2347417840375587,0.22439024390243903,1996-2000,0.38584868704306585,0.2589169853344608,0.19553149897927796,0.2763455527163269,0.12146345911750264,2
0.2347417840375587,0.22439024390243903,2001-2005,0.3865288773340837,0.25566902502009364,0.19529342836744845,0.2763126108749554,0.12254796761444903,2
0.2347417840375587,0.22439024390243903,2001-2005,0.3873739256953138,0.25249553111714546,0.19504113905245257,0.2762796690335839,0.1237672404601298,2
0.2347417840375587,0.22439024390243903,2001-2005,0.38824170553951254,0.24969018870082604,0.19479510655991356,0.27624812335272875,0.12582201173733235,2
0.2347417840375587,0.22439024390243903,2001-2005,0.38899034609998473,0.24691566166133716,0.19456375239493962,0.27621823797086587,0.1278393428439655,2
0.2347417840375587,0.22439024390243903,2001-2005,0.38948035208655096,0.2443888497522898,0.19434126453287864,0.2761860130767866,0.12964855929205313,2
0.2347417840375587,0.22439024390243903,2006-2010,0.3898519131594492,0.24167673732342437,0.19415166205520068,0.27614905633057896,0.13154757135356066,2
0.2347417840375587,0.22439024390243903,2006-2010,0.39029740637068444,0.23895794578002605,0.1940039150509732,0.2761130353892579,0.13391918070749817,2
0.2347417840375587,0.22439024390243903,2006-2010,0.39076716598817585,0.23618794224842377,0.19386506400284576,0.27607960300500234,0.13608031449362287,2
0.2347417840375587,0.22439024390243903,2006-2010,0.39121397484794296,0.2336486702797465,0.19370348378688274,0.2760494157505955,0.13777535615362493,2
0.2347417840375587,0.22439024390243903,2006-2010,0.39159394145312876,0.23168806438313672,0.19348090696526077,0.276021039731453,0.13958545414294113,2
0.2347417840375587,0.22439024390243903,2011-2015,0.392100502683722,0.22955053543799364,0.19308349495308685,0.27599256560373364,0.140415896378221,2
0.2347417840375587,0.22439024390243903,2011-2015,0.3928487412404761,0.227214837654568,0.19249114288957497,0.27596584233677,0.14126865072597547,2
0.2347417840375587,0.22439024390243903,2011-2015,0.39368783263751983,0.22487362021169954,0.19179614631926256,0.2759411491626652,0.14203594623784835,2
0.2347417840375587,0.22439024390243903,2011-2015,0.3944648327330139,0.22287241705658384,0.19109778411222567,0.2759188860625401,0.1427271353569886,2
0.2347417840375587,0.22439024390243903,2011-2015,0.3950282592168214,0.22154533088904954,0.19048351834352079,0.2758973776437753,0.14376804302742344,2
0.2347417840375587,0.22439024390243903,2016-2020,0.3962741052849931,0.22141396952645015,0.18874806557434604,0.27587531076080385,0.1443949708307988,2
0.2347417840375587,0.22439024390243903,2016-2020,0.39736792085613926,0.22164509301785618,0.1872058181450698,0.27585516076848715,0.14549951159221497,2
0.2347417840375587,0.22439024390243903,2016-2020,0.39687184826800903,0.22141233649111197,0.1875040847265092,0.2758375766927952,0.14707915241253763,2
0.2347417840375587,0.22439024390243903,2016-2020,0.39528912308407305,0.2215243300546012,0.18887759069516202,0.27582221138030205,0.1494230084167621,2
0.23943661971830987,0.18048780487804877,1990-1995,0.07153097012889453,0.66433704921815,0.2884382253540204,0.2829164878512074,0.04447718285914171,0
0.23943661971830987,0.18048780487804877,1990-1995,0.07053761894147959,0.6629187580269811,0.28804575059748205,0.2829150539566231,0.04259237070427455,0
0.23943661971830987,0.18048780487804877,1990-1995,0.06928705846606853,0.6616783043841348,0.2877115147002116,0.28291346912576665,0.04061225684973923,0
0.23943661971830987,0.18048780487804877,1990-1995,0.06784507112925875,0.6602600131929659,0.2874581726970771,0.28291177109270627,0.038417239455932735,0
0.23943661971830987,0.18048780487804877,1990-1995,0.0662789377351426,0.658895252900181,0.2873096991897681,0.2829100730596459,0.036301885017746484,0
